,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],dc_bus_2 dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK]
66,4000.0,83.1482090128379,198.50172710446853,0.6582626562996354,0.6460838581171177,0.9554750014436802,198.50172710446853,264.9412470881153,328.4611385720319,0.8046191936604647,0.9576556667253713,181.75440784023064,315.76869770495813,317.70791757573767,300.9762066199869,3847.861985996068,359.5332891828574,254.17092514153936,20.886484563239847,6.719632111708155,499.96457714044254,181.75440783870437,283.314622430922,6.438260862819156,500.0,0.9829484566700739,0.5341188451299653,211.99077609826688,181.75440784023064,0.35331796016377814,49.47889755158774,3.6675562414360545,0.004700087460533709,436.12124821837347,909.615975686554,1796.7157894736843,84.2105263157896,60.17194331930756,276.47134736842105
67,4000.0,82.60568917734881,197.20655640131616,0.6565199813698346,0.6419551272246289,0.9552252627422554,197.20655640131616,263.21257627859336,328.5470130368467,0.8048291684674359,0.9575030533544272,180.64441813817498,315.7034928650091,317.6297930240317,300.9438267266001,3838.148017980029,358.6355494795305,253.64011334574994,20.744152954439222,6.671520550285377,499.9648186137831,180.6444181366447,283.1399276474901,6.3553210423908535,500.0,0.982964820217286,0.5343626082014555,210.8991282629654,180.64441813817498,0.3514985471049423,48.65242279097072,3.6638478558563046,0.004703113276314263,435.6942127423699,907.0852154144245,1668.378947368421,84.21052631578914,59.78742084885378,277.30553684210525
68,4000.0,82.0728463490808,195.9344878511674,0.6547334205407227,0.6378650633596528,0.9549767047477183,195.9344878511674,261.51474002812785,328.6325261035692,0.8050382733309357,0.95735130637456,179.55426971700487,315.63945040343253,317.5530965034074,300.912032946152,3828.6098838456105,357.75430417233645,253.11859101302448,20.604469182498068,6.624282939742816,499.96505042233264,179.55426971563972,283.0036399913883,6.275345894933226,500.0,0.9829806596629068,0.5346066349371335,209.82871491499242,179.55426971700487,0.3497145248583207,47.83020396733343,3.660139053458586,0.004705720317009759,435.2671054275602,904.5447184198038,1540.0421052631577,84.2105263157896,59.406499567562335,278.13972631578946
69,4000.0,81.54953598857887,194.68517639149113,0.6529032226628518,0.6338131900459102,0.9547293762499787,194.68517639149113,259.84727778003406,328.71766037408776,0.8052464650443413,0.9572004513866796,178.48366455547153,315.5765529821494,317.47780535313234,300.88081619396354,3819.244858189065,356.8892884198654,252.60622625239927,20.467389417514944,6.577905608397816,499.9652729389343,178.48366455400875,282.9042945295875,6.1982131182011395,500.0,0.9829959669137874,0.5348513411442641,208.77959662461757,178.48366455547153,0.3479659943743626,47.01215829515022,3.6564240212033985,0.0047079340759128094,434.83920023519033,901.9944941384705,1411.7052631578947,84.2105263157896,59.02913509960911,278.97391578947366
70,4000.0,81.03561673064395,193.4582845377342,0.6510296456555756,0.6297990380791665,0.954483325860271,193.4582845377342,258.2097390919926,328.80239847924634,0.8054537004999419,0.9570505139019071,177.43231121708268,315.51478364351067,317.4038974391695,300.8501675921063,3810.050277631898,356.0402435943704,252.10288992181768,20.332870890335155,6.532375198793122,499.9654865186625,177.43231121590355,282.84048207014024,6.123806761821802,500.0,0.9830107340147514,0.5350971390032714,207.75183078457798,177.43231121708268,0.34625305130762996,46.19820275275405,3.6526970099639104,0.004709779281809588,434.40978012212037,899.4345517735974,1283.3684210526314,84.21052631578914,58.655283746439714,279.80810526315787
71,4000.0,80.53095032365471,192.25348223846274,0.6491129564061165,0.6258221453949946,0.9542386020041868,192.25348223846274,256.60168344270545,328.8867230817897,0.8056599366947984,0.956901519337345,176.3999247223036,315.45412580303685,317.33135114279764,300.8200784651228,3801.0235395368427,355.2069171451728,251.6084555821975,20.20087186771914,6.4876786610510235,499.96569149968536,176.39992472097902,282.8108470660231,6.052016872791662,500.0,0.9830249531249828,0.5353444374019771,206.7454721970419,176.3999247223036,0.3445757869950698,45.38825409472451,3.648952330131605,0.004711279926737877,433.9781364433692,896.8649003006066,1155.0315789473684,84.21052631579005,58.28490247445384,280.6422947368421
72,4000.0,80.03540157038582,191.0704467340762,0.647153430666624,0.6218820569393269,0.9539952529147586,191.0704467340762,255.02268004332075,328.97061687931375,0.8058651307366873,0.956753493011914,175.38622642397573,315.394563242335,317.2601453495482,300.7905403358608,3792.162100758249,354.3890624659204,251.1227994524523,20.071351628259244,6.4438032464096775,499.9658882040824,175.38622642261276,282.8140855961161,5.982739162490444,500.0,0.9830386164940799,0.5355936422814205,205.76057365766732,175.38622642397573,0.34293428942944554,44.582228861987495,3.6451843471522896,0.004712459293217847,433.54356834823113,894.2855484721517,1026.6947368421052,84.21052631578914,57.91794890294931,281.4764842105263
73,4000.0,79.54883827026946,189.9088624189668,0.645151352949248,0.6179783245417286,0.9537533266255842,189.9088624189668,253.4723076534568,329.0540626072261,0.8060692398501312,0.9566064601422543,174.39094388583516,315.3360801021902,317.1902594384481,300.7615449214188,3783.4634764256443,353.58643876555567,250.64580036543384,19.944270439016314,6.400736500934904,499.9660769386217,174.39094388470127,282.8489434206054,5.915874693218443,500.0,0.9830517164377625,0.5358451569932081,204.79718653707187,174.39094388583516,0.3413286442284531,43.78004338963792,3.6413874769920613,0.004713339980959008,433.105382169875,891.6965048228882,898.3578947368419,84.2105263157896,57.55438129231966,282.3106736842105
74,4000.0,79.07113116308027,188.7684207070775,0.6431070164192833,0.6141105067913293,0.9535128709639986,188.7684207070775,251.9501544017612,329.1370430417132,0.806272221382509,0.9564604458386887,173.41381076408408,315.2786608758255,317.1216732715603,300.7330841291993,3774.9252387597926,352.79881094290977,250.17733972479516,19.81958953285673,6.358466259403768,499.96625799549815,173.4138107628422,282.91421410817037,5.85132958344212,500.0,0.9830642453132283,0.5360993826683835,203.85536136019476,173.41381076408408,0.3397589356003246,42.98161381249533,3.637556181532378,0.004713943933048534,432.66289080827215,889.0977776741213,770.0210526315789,84.2105263157896,57.19415853249914,283.1448631578947
75,4000.0,78.60215387402475,187.64881990081216,0.6410207227864355,0.6102781689153464,0.9532739335443006,187.64881990081216,250.45581761094485,329.21954100271273,0.8064740328102367,0.9563154751012556,172.45456669197154,315.22229040233174,317.05436718381804,300.7051500530689,3766.545015920673,352.02594946484305,249.71730146277443,19.697271086471407,6.316980639356473,499.96643165303334,172.45456669076634,283.0087372324112,5.789014730660747,500.0,0.9830761954941354,0.536356718597896,202.93514838414887,172.45456669197154,0.33822524730691483,42.186856068401006,3.633684963892597,0.0047142924616277344,432.21541310620484,886.4893751384182,641.6842105263156,84.21052631578914,56.83724013164927,283.97905263157895
76,4000.0,78.14178286019846,186.54976506321196,0.6388927821942444,0.6064808826601416,0.9530365617610298,186.54976506321196,248.98890362717495,329.3015393568902,0.8066746317450123,0.9561715728158051,171.5129571673,315.1669538602598,316.9883219731411,300.6777349696214,3758.3204908864163,351.2676302478228,249.2655719988807,19.577278199054295,6.276268035311606,499.9665981763414,171.51295716621476,283.1313966350535,5.728845550432216,500.0,0.9830875593451895,0.5366175626248352,202.03659817522032,171.5129571673,0.3367276636253672,41.39568589926203,3.629768363677638,0.004714406273065005,431.7622732180127,883.871305124029,513.3473684210526,84.21052631579005,56.48358620508119,284.81324210526316
77,4000.0,77.68989735838684,185.47096789333872,0.636723513107711,0.6027182261747486,0.9528008027822972,185.47096789333872,247.54902765374865,329.3830210206201,0.8068739759401269,0.9560287637501642,170.58873344280454,315.11263676137395,316.9235188908298,300.6508313345418,3750.2494003625507,350.5236345428542,248.82204019947503,19.459574871621673,6.23631711314082,499.9667578179606,170.58873344194112,283.28111875354483,5.670741730943142,500.0,0.9830983291963068,0.5368823115486756,201.15976218581804,170.58873344280454,0.33526627030969675,40.608018849845955,3.625800952148212,0.004714305492635018,431.3027999707065,881.2435753391305,385.0105263157893,84.21052631578914,56.13315746440826,285.64743157894736
78,4000.0,77.24637933420505,184.41214660485548,0.6345132421992055,0.5989897838968137,0.9525667035431836,184.41214660485548,246.13581358903394,329.46396896296477,0.807072023296817,0.9558870725503718,169.68165241938945,315.0593249445658,316.85993963223103,300.6244317790706,3742.329533721187,349.79374882371184,248.38659733825915,19.3441259869592,6.197116804601077,499.96691081845364,169.68165241856363,283.4568710107412,5.614627001963997,500.0,0.983108497316315,0.5371513615418234,200.30469333228595,169.68165241938945,0.33384115555380994,39.8237702643262,3.621777327310085,0.004714009688715289,430.8363262169561,878.6061932961413,256.67368421052606,84.21052631579005,55.78591520692325,286.48162105263157
79,4000.0,76.81111343254484,183.3730258077269,0.6322623042326948,0.5952951464408954,0.9523343107392028,183.3730258077269,244.7488938685745,329.5443662086531,0.8072687318706675,0.955746523736987,168.79147654215026,315.0070045699239,316.7975663276691,300.59852910656457,3734.558731969377,349.07776467837806,247.9591370576546,19.230897290176983,6.158656302019932,499.967057406977,168.79147654138336,283.65766026445544,5.560428917453118,500.0,0.9831180558861521,0.5374251085789132,199.47144657459194,168.79147654215026,0.3324524109576532,39.04285528057459,3.6176921089183534,0.00471353789651257,430.3621881793963,875.9591663160015,128.3368421052628,84.21052631578914,55.4418213051954,287.3158105263158
80,4000.0,76.38398692926938,182.3533363928992,0.6299710419462864,0.5916339104890621,0.952103670819813,182.3533363928992,243.38790931117154,329.62419584106306,0.8074640598780639,0.9556071417014569,167.9179736990573,314.9556621129535,316.73638153363083,300.5731162891511,3726.9348867453273,348.37547870354985,247.53955533103104,19.119855369846416,6.120925053127255,499.96719780182264,167.91797369818764,283.88253131471566,5.508078650789432,500.0,0.9831269969715166,0.5377039488793062,198.66007949888137,167.9179736990573,0.33110013249813564,38.26518882219412,3.613539933392074,0.004712908641332762,429.87972478561636,873.3025015319441,0.0,84.21052631578914,55.10083819688133,288.15
81,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969755659824191,0.9633967252344067,236.6969216776641,318.9924131829018,321.6157129338317,302.5884674164435,4331.54022493306,404.54520842093586,280.1916675375079,28.06688091523471,9.119613948498197,499.95371529593103,236.69692167646542,284.1305654666525,10.955446973830586,500.0,0.9812977471344981,0.5389068202489146,281.91409467727965,236.6969216776641,0.4698568244621327,37.49068558828036,3.609315448633793,0.004712139961409224,427.8041791512019,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
82,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969756062154907,0.9633967252458624,236.69693362382847,318.9924131338709,321.61571295322136,302.5884674117531,4331.540223525928,404.54520842093586,280.1916675375079,28.066881462731764,9.119613166479239,499.9536900571741,236.69693362286412,284.26438640629226,10.961421463147401,500.0,0.9812494736355962,0.539853854358165,283.0046769860339,236.69693362382847,0.4716744616433899,35.14140146596969,3.595894857587753,0.004709106346066056,426.17658642908515,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
83,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969756431275272,0.9633967252563723,236.6969445838978,318.99241308888725,321.61571297101057,302.5884674074498,4331.5402222349485,404.54520842093586,280.1916675375079,28.066881965035734,9.119612449011962,499.9536669017501,236.69694458280108,284.3871610858908,10.966902788800054,500.0,0.9811967485254305,0.5408824416454462,284.19441099301434,236.6969445838978,0.4736573516550239,32.78302915775275,3.5813685613896853,0.004705349214763388,424.41529157233776,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
84,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.796975676992663,0.9633967252660148,236.69695463926917,318.99241304761676,321.61571298733134,302.58846740350174,4331.540221050533,404.54520842093586,280.1916675375079,28.06688242587707,9.119611790767953,499.9536456576906,236.69695463812607,284.4998013198886,10.971931658894828,500.0,0.9811386846240676,0.542008263486734,285.50290822592706,236.69695463926917,0.4758381803765451,30.414742399477632,3.565534301972692,0.004701314429986604,422.4951604677403,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
85,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969757080624034,0.9633967252748613,236.6969638646206,318.99241300975297,321.6157130023049,302.5884673998796,4331.540219963884,404.54520842093586,280.1916675375079,28.066882848678283,9.11961118685866,499.95362616722196,236.6969638636395,284.6031436569243,10.976545421283317,500.0,0.9810742829247178,0.5432485754841164,286.95214882082735,236.6969638646206,0.4782535813680456,28.03555149759491,3.548172994048786,0.004697458703537399,420.3889758099457,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
86,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.796975736567494,0.9633967252829776,236.69697232846596,318.99241297501464,321.61571301604255,302.58846739655644,4331.540218966933,404.54520842093586,280.1916675375079,28.0668832365794,9.119610632799015,499.95360828559427,236.69697232757838,284.69795559265697,10.980778340921777,500.0,0.9810024094999305,0.5446224748595258,288.5669541973433,236.69697232846596,0.48094492366223884,25.644283590754682,3.5290463955525198,0.004694251614578305,418.0671439036831,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
87,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969757627196331,0.9633967252904237,236.69698009366365,318.9924129431438,321.61571302864616,302.5884673935076,4331.540218052275,404.54520842093586,280.1916675375079,28.06688359246123,9.1196101244742,499.95359188000583,236.69698009278102,284.7849412697497,10.984661854403171,500.0,0.9809217658097031,0.5461512349053496,290.3755916067986,236.69698009366365,0.48395931934466435,23.23955897244349,3.5078942583716337,0.004692178231440202,415.4973348850801,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
88,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.796975786713045,0.9633967252972555,236.6969872178833,318.99241291390365,321.61571304020936,302.5884673907104,4331.540217213118,404.54520842093586,280.1916675375079,28.066883918966813,9.11960965810904,499.95357682861703,236.69698721695158,284.8647467073496,10.988224803404972,500.0,0.980830850259211,0.5478587254148651,292.4105524359178,236.6969872178833,0.4873509207265297,20.819762375720174,3.4844308257913426,0.004691742469172535,412.6440390657699,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
89,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969758087259214,0.9633967253035233,236.6969937540345,318.9924128870772,321.61571305081816,302.58846738814407,4331.540216443229,404.54520842093586,280.1916675375079,28.06688421852101,9.119609230239977,499.9535630196455,236.69699375294454,284.9379645988988,10.991493648871264,500.0,0.9807279079906586,0.5497719446356125,294.7095625342004,236.6969937540345,0.49118260422366733,18.383007772087524,3.458340500287403,0.004693471357258005,409.4680164726311,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
90,4000.0,109.9769626471827,262.55065847297794,0.6056381607812689,0.4909201580296183,0.9646597218501398,262.55065847297794,350.4276758409661,325.33379360899625,0.7969758289217452,0.9633967253092736,236.69699975065924,318.99241286246513,321.61571306055123,302.5884673857896,4331.54021573689,404.54520842093586,280.1916675375079,28.066884493348496,9.119608837689356,499.9535503505359,236.69699974958723,285.0051387139096,10.994492667567714,500.0,0.98061086461487,0.5519216977237479,297.31690693141303,236.69699975065924,0.4955281782190217,15.92709475096919,3.429272445615201,0.004697920451442525,405.9256087632932,1456.7966719084152,1000.0,180.0,45.72103071782512,281.65
91,4000.0,13.986708123814186,33.39080603232895,0.03547976912756034,0.11047482701026008,0.7919396943541455,33.39080603232895,44.56687566666238,396.2882642310911,0.9707195045103212,0.870365861619942,40.584338091468744,307.4495152640399,308.0320406295677,296.91838646155264,2630.515938465798,249.07378915730277,185.02187830630422,3.6112957852816536,0.7123598287444041,499.9920336972513,40.58433809142476,285.0667679363956,0.32330712409125745,500.0,0.9820216937024617,0.5514724392728957,50.8126756044064,40.584338091468744,0.08468779267401066,13.449453859874083,3.396833802632713,0.004705680708151367,406.66362340664074,48.23117252470303,0.0,300.0,10.28888888888889,288.15
