,time,altitude,ground_distance,mass,x_cg,true_airspeed,equivalent_airspeed,mach,d_vx_dt,density,exterior_temperature,gamma,alpha,delta_m,cl_wing,cl_htp,cl_aircraft,cd_aircraft,delta_Cl,delta_Cd,delta_Cm,thrust (N),thrust_rate,engine_setting,tsfc (kg/s/N),fuel_flow (kg/s),energy_consumed (W*h),time step (s),name
61,2160.2545820126074,2310.063157894737,158483.04523907605,1747.3649929730034,3.4781796093621873,63.93130550384267,57.05007485312802,0.1929650377966466,-0.004934125624259878,0.9754794602006726,273.1345894736842,-1.3659511452770952,3.5814457999582787,-6.6638231610704235,0.5389415834730138,-0.031587508242230077,0.5073540752307837,0.03665945057754748,0.0,0.0,0.0,818.6122956614405,0.29229615924040775,2.0,0.0,0.0,1962.258647157663,84.2105263157896,sizing:main_route:descent
62,2244.465108328397,2181.7263157894736,163847.78817600288,1747.3649929730034,3.4781796093621873,63.51779196082681,57.05007485312802,0.19142482662378416,-0.004887284278547981,0.9882219368479243,273.9687789473684,-1.3748454623416382,3.581482419286177,-6.663872909349846,0.5389445362492746,-0.03158758511579361,0.507356951133481,0.03665962464888197,0.0,0.0,0.0,816.035688488206,0.2902466192602413,2.0,0.0,0.0,1948.0003759449548,84.2105263157896,sizing:main_route:descent
63,2328.6756346441866,2053.3894736842103,169177.86397768752,1747.3649929730034,3.4781796093621873,63.10819806166918,57.05007485312802,0.18990153578872407,-0.004841028001322201,1.0010913654163114,274.8029684210526,-1.3837704117425655,3.581519040811871,-6.663922660615027,0.5389474892027531,-0.03158766199397088,0.5073598272087823,0.03665979873164186,0.0,0.0,0.0,813.4488904449001,0.2882316530898037,2.0,0.0,0.0,1933.9909630896573,84.21052631578914,sizing:main_route:descent
64,2412.8861609599758,1925.0526315789475,174473.60062680388,1747.3649929730034,3.4781796093621873,62.70247492267288,57.05007485312802,0.18839492888909404,-0.0047953477419899,1.014088619574887,275.63715789473684,-1.3927260059452988,3.581555662617766,-6.663972412260872,0.5389504421788256,-0.03158773887273637,0.5073627033060892,0.03665997281671184,0.0,0.0,0.0,810.8519135005839,0.28625074929576516,2.0,0.0,0.0,1920.2264358277057,84.2105263157896,sizing:main_route:descent
65,2497.0966872757654,1796.7157894736843,179735.3220212818,1747.3649929730034,3.4781796093621873,62.300574415199506,57.05007485312802,0.1869047735270076,-0.004750234616698322,1.0272145763297722,276.47134736842105,-1.4017122573896406,3.5815922827864415,-6.66402216168251,0.538953395022882,-0.03158781574806491,0.5073655792748171,0.03666014689497723,0.0,0.0,0.0,808.2447693418634,0.2843034070594183,2.0,0.0,0.0,1906.7029103065393,84.2105263157896,sizing:main_route:descent
66,2581.307213591555,1668.378947368421,184963.34803730575,1747.3649929730034,3.4781796093621873,61.902449151774036,57.05007485312802,0.18543084122941758,-0.004705679904782784,1.040470116026746,277.30553684210525,-1.4107291784899922,3.581628899400483,-6.664071906275092,0.5389563475803125,-0.03158789261593137,0.5073684549643811,0.036660320957323154,0.0,0.0,0.0,805.6274693790355,0.2823891359913189,2.0,0.0,0.0,1893.4165897488958,84.2105263157896,sizing:main_route:descent
67,2665.5177399073445,1540.0421052631577,190157.99459115602,1747.3649929730034,3.4781796093621873,61.5080524724862,57.05007485312802,0.18397290737028768,-0.0046616750453881365,1.0538561223538252,278.13972631578946,-1.4197767816355755,3.58166551054239,-6.6641216434336386,0.538959299696501,-0.03158796947231035,0.5073713302241907,0.03666049499463414,0.0,0.0,0.0,803.0000247519232,0.2805074559499189,2.0,0.0,0.0,1880.3637626642158,84.21052631578914,sizing:main_route:descent
68,2749.7282662231337,1411.7052631578947,195319.57369991706,1747.3649929730034,3.4781796093621873,61.117338431681254,57.05007485312802,0.18253075109453468,-0.00461821163405773,1.067373482343848,278.97391578947366,-1.428855079190651,3.5817021142943766,-6.664171370552793,0.538962251216808,-0.031588046313175966,0.507374204903632,0.03666066899779317,0.0,0.0,0.0,800.3624463357754,0.27865789686426856,2.0,0.0,0.0,1867.5408011077252,84.2105263157896,sizing:main_route:descent
69,2833.9387925389233,1283.3684210526314,200448.39354107686,1747.3649929730034,3.4781796093621873,60.730261784933184,57.05007485312802,0.18110415524369627,-0.004575281419311551,1.0810230863770403,279.80810526315787,-1.4379640834947336,3.5817387087382517,-6.664221085026643,0.5389652019865614,-0.031588123134501406,0.50737707885206,0.036660842957681045,0.0,0.0,0.0,797.714744747178,0.2768399985607134,2.0,0.0,0.0,1854.9441589856576,84.2105263157896,sizing:main_route:descent
70,2918.149318854713,1155.0315789473684,205544.75851104083,1747.3649929730034,3.4781796093621873,60.34677797629328,57.05007485312802,0.1796929062832801,-0.004532876299570887,1.0948058281835849,280.6422947368421,-1.4471038068628082,3.581775291955291,-6.6642707842485525,0.538968151851046,-0.031588199932258774,0.5073799519187872,0.03666101686517588,0.0,0.0,0.0,795.0569303493704,0.27505331059337607,2.0,0.0,0.0,1842.5703704048399,84.21052631578914,sizing:main_route:descent
71,3002.359845170502,1026.6947368421052,210608.96928258328,1747.3649929730034,3.4781796093621873,59.96684312580782,57.05007485312802,0.17829679423175127,-0.00449098831989889,1.108722604846179,281.4764842105263,-1.4562742615855433,3.5818118620260866,-6.6643204656109605,0.5389711006554915,-0.03158827670241875,0.5073828239530728,0.036661190711152286,0.0,0.0,0.0,792.3890132578751,0.27329739207863313,2.0,0.0,0.0,1830.4160480671414,84.21052631579005,sizing:main_route:descent
72,3086.570371486292,898.3578947368419,215641.32286125887,1747.3649929730034,3.4781796093621873,59.59041401729802,57.05007485312802,0.17691561259111627,-0.00444960966895772,1.1227743168025917,282.3106736842105,-1.465475459929505,3.5818484170304266,-6.66437012650521,0.5389740482450629,-0.031588353440950276,0.5073856948041127,0.0366613644864809,0.0,0.0,0.0,789.7110033457567,0.27157181153335014,2.0,0.0,0.0,1818.4778817064298,84.21052631578914,sizing:main_route:descent
73,3170.780897802081,770.0210526315789,220642.11264079576,1747.3649929730034,3.4781796093621873,59.21744808639637,57.05007485312802,0.1755491582790637,-0.004408732675987352,1.1369618678482118,283.1448631578947,-1.4747074141373673,3.581884955047148,-6.664419764321351,0.5389769944648486,-0.031588430143820345,0.5073885643210283,0.03666153818202761,0.0,0.0,0.0,787.0229102488371,0.26987614671692545,2.0,0.0,0.0,1806.7526365683284,84.2105263157896,sizing:main_route:descent
74,3254.991424117871,641.6842105263156,225611.62845749166,1747.3649929730034,3.4781796093621873,58.8479034088329,57.05007485312802,0.17419723156262146,-0.004368349807838513,1.1512861651385908,283.97905263157895,-1.483970136428122,3.581921474154037,-6.6644693764480065,0.5389799391598518,-0.031588506806993724,0.507391432352858,0.03666171178865309,0.0,0.0,0.0,784.3247433708248,0.268209984477083,2.0,0.0,0.0,1795.2371519308772,84.2105263157896,sizing:main_route:descent
75,3339.2019504336604,513.3473684210526,230550.15664363405,1747.3649929730034,3.4781796093621873,58.48173868896565,57.05007485312802,0.17285963599329254,-0.004328453666211374,1.16574811919198,284.81324210526316,-1.4932636389972909,3.5819579724276926,-6.66451896027219,0.5389828821749805,-0.031588583426432684,0.5073942987485478,0.03666188529721216,0.0,0.0,0.0,781.6165118880731,0.26657292059930165,2.0,0.0,0.0,1783.9283396656292,84.21052631578914,sizing:main_route:descent
76,3423.4124767494495,385.0105263157893,235457.98007996427,1747.3649929730034,3.4781796093621873,58.118913248549575,57.05007485312802,0.17153617834363286,-0.004289036984775123,1.180348643891865,285.64743157894736,-1.5025879340171282,3.58199444794339,-6.664568513179116,0.5389858233550358,-0.03158865999809672,0.5073971633569391,0.0366620586985532,0.0,0.0,0.0,778.8982247545648,0.2649645596599971,2.0,0.0,0.0,1772.8231828389046,84.21052631579005,sizing:main_route:descent
77,3507.6230030652396,256.67368421052606,240335.37824720587,1747.3649929730034,3.4781796093621873,57.75938701573793,57.05007485312802,0.17022666854523344,-0.004250092626471627,1.1950886564894905,286.48162105263157,-1.5119430336368345,3.582030898775009,-6.664618032552098,0.538988762544706,-0.03158873651794242,0.5074000260267635,0.03666223198351769,0.0,0.0,0.0,776.1698907065561,0.2633845148832637,2.0,0.0,0.0,1761.9187343513534,84.21052631578914,sizing:main_route:descent
78,3591.8335293810287,128.3368421052628,245182.62727667612,1747.3649929730034,3.4781796093621873,57.40312051431128,57.05007485312802,0.16893091962807433,-0.004211613580754119,1.209969077606381,287.3158105263158,-1.5213289499827534,3.582067322994862,-6.664667515772327,0.5389916995885533,-0.031588812981923044,0.5074028866066302,0.036662405142939475,0.0,0.0,0.0,773.4315182673519,0.2618324080012661,2.0,0.0,0.0,1751.2121156164444,84.21052631578914,sizing:main_route:descent
79,3676.044055696818,0.0,250000.0,1747.3649929730034,3.4781796093621873,57.05007485312802,57.05007485312802,0.16764874766121282,-0.004173592961150746,1.2249908312368587,288.15,-1.5307456951585843,3.582103718673621,-6.66471696021876,0.5389946343310077,-0.03158888938598844,0.5074057449450192,0.03666257816764441,0.0,0.0,0.0,770.6831157515011,0.260307869118046,2.0,0.0,0.0,5581.121027100429,270.0,sizing:main_route:descent
80,3946.044055696818,1000.0,262781.3812592721,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317897,-11.84515723339879,0.8464762444771645,-0.039593968337135105,0.8068822761400294,0.06009354633451063,0.0,0.0,0.0,1274.5935533971067,0.34294871505353647,2.0,0.0,0.0,7432.4409485575325,270.0,sizing:main_route:reserve
81,4216.044055696818,1000.0,275562.7625185442,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.84515723339879,0.8464762444771643,-0.03959396833713512,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.5935533971067,0.3429487150535365,2.0,0.0,0.0,7432.564586243083,270.0,sizing:main_route:reserve
82,4486.044055696818,1000.0,288344.1437778163,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7432.695462301133,270.0,sizing:main_route:reserve
83,4756.044055696818,1000.0,301125.52503708843,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7432.836011343607,270.0,sizing:main_route:reserve
84,5026.044055696818,1000.0,313906.90629636054,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317897,-11.84515723339879,0.8464762444771645,-0.039593968337135105,0.8068822761400294,0.06009354633451063,0.0,0.0,0.0,1274.5935533971067,0.34294871505353647,2.0,0.0,0.0,7432.988947769082,270.0,sizing:main_route:reserve
85,5296.044055696818,1000.0,326688.28755563265,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7433.157314388783,270.0,sizing:main_route:reserve
86,5566.044055696818,1000.0,339469.66881490475,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7433.344545739195,270.0,sizing:main_route:reserve
87,5836.044055696818,1000.0,352251.05007417686,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7433.554550656087,270.0,sizing:main_route:reserve
88,6106.044055696818,1000.0,365032.43133344897,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.84515723339879,0.8464762444771643,-0.03959396833713512,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.5935533971067,0.3429487150535365,2.0,0.0,0.0,7433.791820402254,270.0,sizing:main_route:reserve
89,6376.044055696818,1000.0,377813.8125927211,1747.3649929730034,3.4781796093621873,47.338449108415226,45.095018967519685,0.14070597981433808,0.0,1.111634290211446,281.65,0.0,7.395386172317895,-11.845157233398789,0.8464762444771643,-0.039593968337135105,0.8068822761400292,0.060093546334510604,0.0,0.0,0.0,1274.593553397107,0.3429487150535366,2.0,0.0,0.0,7434.061571156886,270.0,sizing:main_route:reserve
