,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],propeller_2 rpm [1/min],propeller_2 shaft_power_in [kW],propeller_2 torque_in [N*m],propeller_2 efficiency [-],propeller_2 advance_ratio [-],propeller_3 rpm [1/min],propeller_3 shaft_power_in [kW],propeller_3 torque_in [N*m],propeller_3 efficiency [-],propeller_3 advance_ratio [-],propeller_4 rpm [1/min],propeller_4 shaft_power_in [kW],propeller_4 torque_in [N*m],propeller_4 efficiency [-],propeller_4 advance_ratio [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],motor_2 efficiency [-],motor_2 torque_out [N*m],motor_2 ac_current_rms_in [A],motor_2 ac_voltage_rms_in [V],motor_3 efficiency [-],motor_3 torque_out [N*m],motor_3 ac_current_rms_in [A],motor_3 ac_voltage_rms_in [V],motor_4 efficiency [-],motor_4 torque_out [N*m],motor_4 ac_current_rms_in [A],motor_4 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],inverter_2 modulation_index [-],inverter_2 efficiency [-],inverter_2 dc_current_in [A],inverter_2 diode_temperature [degK],inverter_2 IGBT_temperature [degK],inverter_2 casing_temperature [degK],inverter_2 losses_inverter [W],inverter_2 switching_losses_IGBT [W],inverter_2 switching_losses_diode [W],inverter_2 conduction_losses_IGBT [W],inverter_2 conduction_losses_diode [W],inverter_3 modulation_index [-],inverter_3 efficiency [-],inverter_3 dc_current_in [A],inverter_3 diode_temperature [degK],inverter_3 IGBT_temperature [degK],inverter_3 casing_temperature [degK],inverter_3 losses_inverter [W],inverter_3 switching_losses_IGBT [W],inverter_3 switching_losses_diode [W],inverter_3 conduction_losses_IGBT [W],inverter_3 conduction_losses_diode [W],inverter_4 modulation_index [-],inverter_4 efficiency [-],inverter_4 dc_current_in [A],inverter_4 diode_temperature [degK],inverter_4 IGBT_temperature [degK],inverter_4 casing_temperature [degK],inverter_4 losses_inverter [W],inverter_4 switching_losses_IGBT [W],inverter_4 switching_losses_diode [W],inverter_4 conduction_losses_IGBT [W],inverter_4 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],dc_bus_2 dc_voltage [V],dc_bus_3 dc_voltage [V],dc_bus_4 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],harness_2 dc_current [A],harness_2 cable_temperature [degK],harness_2 conduction_losses [W],harness_3 dc_current [A],harness_3 cable_temperature [degK],harness_3 conduction_losses [W],harness_4 dc_current [A],harness_4 cable_temperature [degK],harness_4 conduction_losses [W],harness_5 dc_current [A],harness_5 cable_temperature [degK],harness_5 conduction_losses [W],harness_6 dc_current [A],harness_6 cable_temperature [degK],harness_6 conduction_losses [W],dc_sspc_1 dc_current_in [A],dc_sspc_1 efficiency [-],dc_sspc_1 power_losses [W],dc_sspc_1 dc_voltage_out [V],dc_sspc_2 dc_current_in [A],dc_sspc_2 efficiency [-],dc_sspc_2 power_losses [W],dc_sspc_2 dc_voltage_out [V],dc_sspc_3 dc_current_in [A],dc_sspc_3 efficiency [-],dc_sspc_3 power_losses [W],dc_sspc_3 dc_voltage_out [V],dc_sspc_4 dc_current_in [A],dc_sspc_4 efficiency [-],dc_sspc_4 power_losses [W],dc_sspc_4 dc_voltage_out [V],dc_bus_5 dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],battery_pack_1 efficiency [-],battery_pack_1 relative_capacity [-],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK]
21,2000.0,71.74077645150457,342.5369758052279,0.6216414572328094,1.2951025352600154,2000.0,71.74077645150457,342.5369758052279,0.6216414572328094,1.2951025352600154,2000.0,71.74077645150457,342.5369758052279,0.6216414572328094,1.2951025352600154,2000.0,71.74077645150457,342.5369758052279,0.6216414572328094,1.2951025352600154,0.9471497664171246,342.5369758052279,234.61436698988211,322.8440694296073,0.9471497664171246,342.5369758052279,234.61436698988211,322.8440694296073,0.9471497664171246,342.5369758052279,234.61436698988211,322.8440694296073,0.9471497664171246,342.5369758052279,234.61436698988211,322.8440694296073,0.46541814906131446,0.9610921769924229,92.76546633859402,331.40204567986535,351.4619628372706,309.61433044031423,3066.3329200448975,347.3896571800025,136.2695052495985,16.645246886426836,10.751077358121723,0.46534582645447903,0.9610921567149462,92.7510946944373,331.4022019180968,351.4618941683795,309.6143420796794,3066.3345828113443,347.3896571800025,136.2695052495985,16.644548280396222,10.7520530918935,0.465345826454479,0.9610921567149462,92.7510946944373,331.4022019180968,351.4618941683795,309.6143420796794,3066.3345828113443,347.3896571800025,136.2695052495985,16.644548280396222,10.7520530918935,0.46541814906131446,0.9610921769924229,92.765466338594,331.40204567986535,351.4619628372706,309.61433044031423,3066.3329200448975,347.3896571800025,136.2695052495985,16.645246886426836,10.751077358121723,849.5626674485795,849.694568273942,849.694568273942,849.5626674485795,92.85310850342927,291.00401372910846,40.607686849126274,92.818307292542,290.1424874614714,28.34965580614591,92.818307292542,290.1424874614714,28.34965580614591,92.85310850342927,291.00401372910846,40.607686849126274,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.984705757746783,0.5237704503032868,414.4225735400084,371.0331220660626,0.6185411545373258,82.63291876482793,3.9961860581264332,0.06374630149348139,772.8193053067008,0.9692416384775414,0.9771248431112562,2085.714285714286,0.0,50.0,85.52857142857142,288.15
22,2000.0,71.99189084969362,343.7359587378279,0.6219738874719798,1.2977910728191941,2000.0,71.99189084969362,343.7359587378279,0.6219738874719798,1.2977910728191941,2000.0,71.99189084969362,343.7359587378279,0.6219738874719798,1.2977910728191941,2000.0,71.99189084969362,343.7359587378279,0.6219738874719798,1.2977910728191941,0.947068044768,343.7359587378279,235.43558817659445,322.87192735376556,0.947068044768,343.7359587378279,235.43558817659445,322.87192735376556,0.947068044768,343.7359587378279,235.43558817659445,322.87192735376556,0.947068044768,343.7359587378279,235.43558817659445,322.87192735376556,0.4654591646999308,0.96116814733843,93.09102180930552,331.4932829793684,351.54114773305184,309.6475604205984,3071.0800600854864,347.7215569031672,136.62082225217546,16.71311155365025,10.791185971921433,0.46538657417534607,0.961168126990556,93.07654655207256,331.4934403898975,351.54107851785545,309.64757214041316,3071.0817343447393,347.7215569031672,136.62082225217546,16.71240749544337,10.792169073337233,0.4653865741753461,0.961168126990556,93.07654655207256,331.4934403898975,351.54107851785545,309.64757214041316,3071.0817343447393,347.7215569031672,136.62082225217546,16.712407495443372,10.79216907333723,0.4654591646999308,0.96116814733843,93.09102180930554,331.4932829793684,351.54114773305184,309.6475604205984,3071.0800600854864,347.7215569031672,136.62082225217546,16.71311155365025,10.791185971921433,849.5611002665105,849.6934805431504,849.6934805431504,849.5611002665105,93.17836546085464,291.0242742987528,40.89595976775695,93.14363543421713,290.15659182496955,28.55033654229601,93.14363543421713,290.15659182496955,28.55033654229601,93.17836546085464,291.0242742987528,40.89595976775695,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9846583882219426,0.524237093610688,416.67555312206395,372.33513672275615,0.6219038106299462,81.75372206553821,3.9895764267991884,0.0637052592831739,771.3708612112367,0.9693343436457256,0.9770182667956747,2089.795918367347,0.0,50.0,85.70612244897958,288.15
23,2000.0,72.24352219122623,344.9374098930807,0.6223045694004029,1.300479610378373,2000.0,72.24352219122623,344.9374098930807,0.6223045694004029,1.300479610378373,2000.0,72.24352219122623,344.9374098930807,0.6223045694004029,1.300479610378373,2000.0,72.24352219122623,344.9374098930807,0.6223045694004029,1.300479610378373,0.9469858437564753,344.9374098930807,236.25849992676763,322.8999535372575,0.9469858437564753,344.9374098930807,236.25849992676763,322.8999535372575,0.9469858437564753,344.9374098930807,236.25849992676763,322.8999535372575,0.9469858437564753,344.9374098930807,236.25849992676763,322.8999535372575,0.4655004252298664,0.9612437648231892,93.41733493225246,331.5847163264715,351.6205247304803,309.68086666876354,3075.8380955376488,348.0542504122668,136.97284778606263,16.781190079376096,10.831394311902589,0.46542756600091306,0.9612437444047698,93.4027554377461,331.5848749169704,351.6204549650853,309.68087846948396,3075.839781354857,348.0542504122668,136.97284778606263,16.780480531157156,10.832384829656256,0.46542756600091306,0.9612437444047698,93.4027554377461,331.5848749169704,351.6204549650853,309.68087846948396,3075.839781354857,348.0542504122668,136.97284778606263,16.780480531157156,10.832384829656256,0.4655004252298664,0.9612437648231892,93.41733493225242,331.5847163264715,351.6205247304803,309.68086666876354,3075.8380955376488,348.0542504122668,136.97284778606263,16.781190079376096,10.831394311902589,849.5595291105398,849.6923901208481,849.6923901208481,849.5595291105398,93.50436899065504,291.0446557468291,41.18595257773264,93.4697138307213,290.17077983160357,28.752207375827947,93.4697138307213,290.17077983160357,28.752207375827947,93.50436899065504,291.0446557468291,41.18595257773264,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9846105032442872,0.524709531808956,418.94907742868304,373.64018073999705,0.6252971304905717,80.86964924735597,3.982802142247762,0.06362090154104019,769.9065104437525,0.9694465672458896,0.9769117481312066,2093.877551020408,0.0,50.0,85.88367346938776,288.15
24,2000.0,72.49567078418764,346.1413307419849,0.6226335115031884,1.3031681479375516,2000.0,72.49567078418764,346.1413307419849,0.6226335115031884,1.3031681479375516,2000.0,72.49567078418764,346.1413307419849,0.6226335115031884,1.3031681479375516,2000.0,72.49567078418764,346.1413307419849,0.6226335115031884,1.3031681479375516,0.9469031649286445,346.1413307419849,237.08310324793487,322.92814753919345,0.9469031649286445,346.1413307419849,237.08310324793487,322.92814753919345,0.9469031649286445,346.1413307419849,237.08310324793487,322.92814753919345,0.9469031649286445,346.1413307419849,237.08310324793487,322.92814753919345,0.4655419300218819,0.9613190315182272,93.74440664877474,331.67634589006315,351.70009411688994,309.7142492775122,3080.6070396445984,348.38773879679735,137.32558219161422,16.849483067216926,10.871702551804532,0.4654688012996951,0.9613190110291144,93.72972228957563,331.6765056682492,351.7000237973772,309.7142611595964,3080.6087370852047,348.38773879679735,137.32558219161422,16.84876799090933,10.872700534879959,0.4654688012996951,0.9613190110291144,93.72972228957563,331.6765056682492,351.7000237973772,309.7142611595964,3080.6087370852047,348.38773879679735,137.32558219161422,16.84876799090933,10.872700534879959,0.4655419300218819,0.9613190315182272,93.74440664877478,331.67634589006315,351.70009411688994,309.7142492775122,3080.6070396445984,348.38773879679735,137.32558219161422,16.849483067216926,10.871702551804532,849.5579539727672,849.6912970022433,849.6912970022435,849.5579539727672,93.83111989823527,291.06515867093367,41.4776737818173,93.79654333367064,290.1850518889825,28.955274106316065,93.79654333363666,290.18505188898104,28.955274106294915,93.83111989823527,291.06515867093367,41.4776737818173,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.984562052402263,0.5251887659166196,421.2450697556502,374.9482578767008,0.6287239847099256,79.98065570371827,3.9758565842986076,0.06349756476548436,768.4232807607711,0.9695757909658359,0.9768052202568958,2097.9591836734694,0.0,50.0,86.06122448979592,288.15
25,2000.0,72.74833693655096,347.3477227550039,0.6229607222175223,1.3058566854967304,2000.0,72.74833693655096,347.3477227550039,0.6229607222175223,1.3058566854967304,2000.0,72.74833693655096,347.3477227550039,0.6229607222175223,1.3058566854967304,2000.0,72.74833693655096,347.3477227550039,0.6229607222175223,1.3058566854967304,0.9468200098199875,347.3477227550039,237.90939914726295,322.9565089224748,0.9468200098199875,347.3477227550039,237.90939914726295,322.9565089224748,0.9468200098199875,347.3477227550039,237.90939914726295,322.9565089224748,0.9468200098199875,347.3477227550039,237.90939914726295,322.9565089224748,0.4655836784522245,0.9613939494805244,94.07223790163442,331.76817183921304,351.77985618022933,309.7477083397142,3085.38690567346,348.72202314805156,137.6790258087692,16.917991122881617,10.912110865874311,0.46551027944568363,0.9613939289205697,94.05744804708564,331.7683328128488,351.7797853026542,309.74772030362243,3085.388614803206,348.72202314805156,137.6790258087692,16.917270480166476,10.913116363547127,0.4655102794456837,0.9613939289205697,94.05744804708567,331.7683328128488,351.7797853026542,309.74772030362243,3085.388614803206,348.72202314805156,137.6790258087692,16.917270480166476,10.913116363547127,0.4655836784522245,0.9613939494805244,94.07223790163451,331.76817183921304,351.77985618022933,309.7477083397142,3085.38690567346,348.72202314805156,137.6790258087692,16.917991122881617,10.912110865874311,849.5563748452608,849.6902011825277,849.6902011825277,849.5563748452608,94.15861898931624,291.0857836712201,41.77113191916028,94.12412479521315,290.1994084063907,29.159542557168077,94.12412479521315,290.1994084063907,29.159542557168077,94.15861898931624,291.0857836712201,41.77113191916028,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9845129870126056,0.5256757347715756,423.5653880588321,376.25937189744025,0.6321871463564659,79.08669267154701,3.9687342650299033,0.0633395190864836,766.9184250246544,0.9697194779977606,0.9766986227362786,2102.0408163265306,0.0,50.0,86.23877551020408,288.15
26,2000.0,73.00152095617841,348.55658740207144,0.6232862099329638,1.308545223055909,2000.0,73.00152095617841,348.55658740207144,0.6232862099329638,1.308545223055909,2000.0,73.00152095617841,348.55658740207144,0.6232862099329638,1.308545223055909,2000.0,73.00152095617841,348.55658740207144,0.6232862099329638,1.308545223055909,0.9467363799554681,348.55658740207144,238.7373886315558,322.98503725375974,0.9467363799554681,348.55658740207144,238.7373886315558,322.98503725375974,0.9467363799554681,348.55658740207144,238.7373886315558,322.98503725375974,0.9467363799554681,348.55658740207144,238.7373886315558,322.98503725375974,0.465625669902579,0.9614685207526296,94.40082963501949,331.86019434317296,351.8598112090641,309.7812439484075,3090.1777069153636,349.05710455912305,138.0331789770526,16.986714854183127,10.95261942886853,0.46555199981829687,0.9614685001216846,94.38593365121079,331.8603565200667,351.8597397694559,309.78125599460196,3090.179427800287,349.05710455912305,138.0331789770526,16.985988606497724,10.953632490707818,0.4655519998182968,0.9614685001216846,94.38593365121078,331.8603565200667,351.8597397694559,309.78125599460196,3090.179427800287,349.05710455912305,138.0331789770526,16.985988606497724,10.953632490707818,0.46562566990257903,0.9614685207526296,94.40082963501952,331.86019434317296,351.8598112090641,309.7812439484075,3090.1777069153636,349.05710455912305,138.0331789770526,16.986714854183127,10.952619428868529,849.5547917200564,849.6891026568758,849.6891026568758,849.5547917200564,94.48686706994023,291.1065313504113,42.066335565466325,94.45245906827208,290.21384979480496,29.365018575875386,94.45245906827208,290.21384979480496,29.365018575875386,94.48686706994023,291.1065313504113,42.066335565466325,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.984463260245252,0.5261713132531836,425.9118199488294,377.5735265724606,0.6356892835057155,78.18770737267047,3.961430831655678,0.06315096210439457,765.3894251297334,0.9698750765958445,0.9765919016613787,2106.122448979592,0.0,50.0,86.41632653061224,288.15
27,2000.0,73.2552231508189,349.7679261525803,0.6236099829917681,1.311233760615088,2000.0,73.2552231508189,349.7679261525803,0.6236099829917681,1.311233760615088,2000.0,73.2552231508189,349.7679261525803,0.6236099829917681,1.311233760615088,2000.0,73.2552231508189,349.7679261525803,0.6236099829917681,1.311233760615088,0.9466522768496267,349.7679261525803,239.56707270724678,323.0137321034291,0.9466522768496267,349.7679261525803,239.56707270724678,323.0137321034291,0.9466522768496267,349.7679261525803,239.56707270724678,323.0137321034291,0.9466522768496267,349.7679261525803,239.56707270724678,323.0137321034291,0.4656679037600191,0.961542747362775,94.73018279454321,331.952413571377,351.9399594925778,309.81485619679825,3094.9794566854634,349.39298412490575,138.38804203557152,17.05565487104538,10.993228416054645,0.4655939618023307,0.9615427266606915,94.71518004429534,331.9525769593826,351.93988748693965,309.8148683257433,3094.9811893919014,349.39298412490575,138.38804203557152,17.05492297958164,10.994249091924672,0.4655939618023307,0.9615427266606915,94.71518004429532,331.9525769593826,351.93988748693965,309.8148683257433,3094.9811893919014,349.39298412490575,138.38804203557152,17.05492297958164,10.994249091924672,0.46566790376001904,0.961542747362775,94.7301827945432,331.952413571377,351.9399594925778,309.81485619679825,3094.9794566854634,349.39298412490575,138.38804203557152,17.055654871045377,10.993228416054645,849.5532045891573,849.6880014204447,849.6880014204447,849.5532045891573,94.81586494647635,291.12740231381116,42.36329333316654,94.7815470064836,290.2283764668992,29.571708034074824,94.7815470064836,290.2283764668992,29.571708034074824,94.81586494647635,291.12740231381116,42.36329333316654,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9844128272439265,0.5266763106628728,428.28607784245816,378.8907256776771,0.6392329520036688,77.28364316617355,3.9539430671810223,0.06293601279305028,763.8339953620263,0.9700400232143301,0.9764850097370925,2110.204081632653,0.0,50.0,86.59387755102041,288.15
28,2000.0,73.50944382810877,350.98174047538583,0.6239320496891817,1.3139222981742666,2000.0,73.50944382810877,350.98174047538583,0.6239320496891817,1.3139222981742666,2000.0,73.50944382810877,350.98174047538583,0.6239320496891817,1.3139222981742666,2000.0,73.50944382810877,350.98174047538583,0.6239320496891817,1.3139222981742666,0.9465677020066768,350.98174047538583,240.39845238040127,323.0425930455523,0.9465677020066768,350.98174047538583,240.39845238040127,323.0425930455523,0.9465677020066768,350.98174047538583,240.39845238040127,323.0425930455523,0.9465677020066768,350.98174047538583,240.39845238040127,323.0425930455523,0.46571037941695753,0.9616166313249909,95.0602983272471,332.0448296934417,352.0203013205734,309.8485451782612,3099.7921683230265,349.7296629420975,138.7436153230165,17.124811785511003,11.03393800321282,0.4656361647879097,0.9616166105516193,95.04518817009591,332.04499430045934,352.0202287448822,309.8485573904233,3099.793912917616,349.7296629420975,138.7436153230165,17.124074211213937,11.034966343274759,0.4656361647879097,0.9616166105516193,95.04518817009591,332.04499430045934,352.0202287448822,309.8485573904233,3099.793912917616,349.7296629420975,138.7436153230165,17.124074211213937,11.034966343274759,0.46571037941695753,0.9616166313249909,95.0602983272471,332.0448296934417,352.0203013205734,309.8485451782612,3099.7921683230265,349.7296629420975,138.7436153230165,17.124811785511003,11.03393800321282,849.5516134445343,849.686897468375,849.686897468375,849.5516134445343,95.14561342562511,291.1483971693171,42.66201387159009,95.11138946406602,290.24298883704563,29.779616827566937,95.11138946406602,290.24298883704563,29.779616827566937,95.14561342562511,291.1483971693171,42.66201387159009,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9843616452434094,0.5271914692486368,430.6897942379687,380.210972994686,0.6428205884148787,76.37443971133652,3.9462688887921313,0.06269870542500221,762.250085219945,0.9702117452945189,0.9763779063467172,2114.285714285714,0.0,50.0,86.77142857142857,288.15
29,2000.0,73.76418329556998,352.1980318387973,0.6242524182737568,1.3166108357334452,2000.0,73.76418329556998,352.1980318387973,0.6242524182737568,1.3166108357334452,2000.0,73.76418329556998,352.1980318387973,0.6242524182737568,1.3166108357334452,2000.0,73.76418329556998,352.1980318387973,0.6242524182737568,1.3166108357334452,0.946482656920597,352.1980318387973,241.23152865671048,323.07161965785434,0.946482656920597,352.1980318387973,241.23152865671048,323.07161965785434,0.946482656920597,352.1980318387973,241.23152865671048,323.07161965785434,0.946482656920597,352.1980318387973,241.23152865671048,323.07161965785434,0.4657530962710997,0.9616901746392164,95.39117718160095,332.13744287916705,352.1008369834748,309.8823109863402,3104.6158551914605,350.0671421091998,139.09989917765807,17.194186211748395,11.074748366637264,0.4656786081704398,0.9616901537944079,95.37595897378166,332.1376087131431,352.10076383368096,309.88232328218794,3104.61761174114,350.0671421091998,139.09989917765807,17.19344291531457,11.075784421350951,0.46567860817043977,0.9616901537944079,95.37595897378168,332.1376087131431,352.10076383368096,309.88232328218794,3104.61761174114,350.0671421091998,139.09989917765807,17.19344291531457,11.075784421350953,0.4657530962710997,0.9616901746392164,95.39117718160097,332.13744287916705,352.1008369834748,309.8823109863402,3104.6158551914605,350.0671421091998,139.09989917765807,17.194186211748395,11.074748366637264,849.5500182781252,849.6857907957897,849.6857907957897,849.5500182781252,95.47611331442327,291.1695165274318,42.96250586713695,95.44198729599492,290.25768732132946,29.988750876526854,95.44198729599492,290.25768732132946,29.988750876526854,95.47611331442327,291.1695165274318,42.96250586713695,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9843096736844639,0.5277174628601612,433.1245170822806,381.53427231076523,0.6464545031078814,75.4600331408939,3.9384073439115794,0.06244298347548397,760.6358817193201,0.970387663774825,0.9762705575992094,2118.3673469387754,0.0,50.0,86.94897959183673,288.15
30,2000.0,74.01944186061098,353.4168017105819,0.624571096947642,1.319299373292624,2000.0,74.01944186061098,353.4168017105819,0.624571096947642,1.319299373292624,2000.0,74.01944186061098,353.4168017105819,0.624571096947642,1.319299373292624,2000.0,74.01944186061098,353.4168017105819,0.624571096947642,1.319299373292624,0.9463971430752242,353.4168017105819,242.06630254149448,323.1008115216822,0.9463971430752242,353.4168017105819,242.06630254149448,323.1008115216822,0.9463971430752242,353.4168017105819,242.06630254149448,323.1008115216822,0.9463971430752242,353.4168017105819,242.06630254149448,323.1008115216822,0.46579605372539423,0.9617633792914126,95.72282030750615,332.2302532985367,352.18156677232855,309.9161537147488,3109.450530678404,350.405422726522,139.4568939373478,17.263778766059545,11.115659683138118,0.4657212913505594,0.9617633583750179,95.70749340193711,332.2304203674643,352.181493044356,309.9161660947529,3109.4522992504144,350.405422726522,139.4568939373478,17.26302970793549,11.1167035032638,0.4657212913505594,0.9617633583750179,95.7074934019371,332.2304203674643,352.181493044356,309.9161660947529,3109.4522992504144,350.405422726522,139.4568939373478,17.26302970793549,11.1167035032638,0.4657960537253943,0.9617633792914126,95.72282030750617,332.2302532985367,352.18156677232855,309.9161537147488,3109.450530678404,350.405422726522,139.4568939373478,17.263778766059545,11.115659683138118,849.5484190818352,849.6846813977942,849.6846813977942,849.5484190818352,95.80736542020105,291.19076100127273,43.2647780434084,95.77334135793981,290.27247233755355,30.19911612556651,95.77334135793981,290.27247233755355,30.19911612556651,95.80736542020105,291.19076100127273,43.2647780434084,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9842568743273332,0.5282548957230243,435.59170520079357,382.8606274188865,0.6501368734340203,74.54035624441279,3.930358603813307,0.062172693460678136,758.9898112011983,0.9705651954031757,0.9761629363585776,2122.4489795918366,0.0,50.0,87.12653061224489,288.15
31,2000.0,74.27521983052468,354.6380515579551,0.6248880938668936,1.321987910851803,2000.0,74.27521983052468,354.6380515579551,0.6248880938668936,1.321987910851803,2000.0,74.27521983052468,354.6380515579551,0.6248880938668936,1.321987910851803,2000.0,74.27521983052468,354.6380515579551,0.6248880938668936,1.321987910851803,0.9463111619443444,354.6380515579551,242.90277503969529,323.1301682219728,0.9463111619443444,354.6380515579551,242.90277503969529,323.1301682219728,0.9463111619443444,354.6380515579551,242.90277503969529,323.1301682219728,0.9463111619443444,354.6380515579551,242.90277503969529,323.1301682219728,0.4658392511879882,0.9618362472536734,96.05522865629523,332.32326112171836,352.26249097880475,309.95007345737025,3114.296208195754,350.7445058961808,139.81459993951506,17.333590066887112,11.156672130042782,0.46576421373409393,0.9618362262655433,96.03979240256204,332.3234294336375,352.2624166685504,309.95008592200344,3114.297988857639,350.7445058961808,139.81459993951506,17.332835207267763,11.157723766642901,0.46576421373409393,0.9618362262655433,96.03979240256203,332.3234294336375,352.2624166685504,309.95008592200344,3114.297988857639,350.7445058961808,139.81459993951506,17.332835207267763,11.157723766642901,0.46583925118798825,0.9618362472536734,96.05522865629516,332.32326112171836,352.26249097880475,309.95007345737025,3114.296208195754,350.7445058961808,139.81459993951506,17.333590066887112,11.156672130042782,849.5468158475361,849.683569269477,849.683569269477,849.5468158475361,96.139370550586,291.212131206584,43.56883916138061,96.10545250616738,290.28734430524094,30.410718543775047,96.10545250616738,290.28734430524094,30.410718543775047,96.139370550586,291.212131206584,43.56883916138061,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9842032113646412,0.5288043013224231,438.0927237633522,384.1900421177144,0.6538697369602271,73.61533866165365,3.9221239546534625,0.0618915786651392,757.3105406552679,0.9707417549357585,0.9760550222556185,2126.530612244898,0.0,50.0,87.30408163265307,288.15
32,2000.0,74.53151751248856,355.86178284758154,0.6252034171417675,1.3246764484109814,2000.0,74.53151751248856,355.86178284758154,0.6252034171417675,1.3246764484109814,2000.0,74.53151751248856,355.86178284758154,0.6252034171417675,1.3246764484109814,2000.0,74.53151751248856,355.86178284758154,0.6252034171417675,1.3246764484109814,0.9462247149917844,355.86178284758154,243.74094715587776,323.1596893472197,0.9462247149917844,355.86178284758154,243.74094715587776,323.1596893472197,0.9462247149917844,355.86178284758154,243.74094715587776,323.1596893472197,0.9462247149917844,355.86178284758154,243.74094715587776,323.1596893472197,0.4658826880721783,0.9619087804843348,96.38840318073437,332.4164665190644,352.34360989519894,309.98407030825814,3119.15290117974,351.08439272210296,140.17301752116722,17.40362073482212,11.197785885197687,0.46580737473200756,0.9619087594243194,96.37285692507368,332.41663608206227,352.3435349985329,309.9840828579954,3119.1546939993486,351.08439272210296,140.17301752116722,17.402860033649212,11.198845389638647,0.4658073747320076,0.9619087594243194,96.37285692507365,332.41663608206227,352.3435349985329,309.9840828579954,3119.1546939993486,351.08439272210296,140.17301752116722,17.402860033649212,11.198845389638647,0.4658826880721783,0.9619087804843348,96.38840318073436,332.4164665190644,352.34360989519894,309.98407030825814,3119.15290117974,351.08439272210296,140.17301752116722,17.40362073482212,11.197785885197687,849.5452085670664,849.6824544059087,849.6824544059087,849.5452085670664,96.47212951355415,291.23362776175185,43.87469801962276,96.43832159764769,290.302303645647,30.623564124888738,96.43832159764769,290.302303645647,30.623564124888738,96.47212951355415,291.23362776175185,43.87469801962276,0.0,288.15,0.0,0.0,288.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,850.0,0.9841486515344151,0.5293661413891898,440.6288397638802,385.5225202116161,0.6576549847222092,72.6849070858332,3.913705785732497,0.06160327271275484,755.5969785654203,0.9709147573104275,0.9759468016819987,2130.612244897959,0.0,50.0,87.48163265306123,288.15
