,Design Power (kW),Design T41t (degK),Design OPR (-),Design altitude (ft),Design Mach (-),Design Fuel Consumed (kg/h),Limit Shaft (kW),Altitude (ft),Mach (-),Shaft Power (kW),Fuel mass flow (kg/h),Exhaust mass flow (kg/s),Exhaust velocity (m/s),Total temperature 3 (degK),Total pressure 3 (bar)
0,1951.12605489873,1478.5776006508113,14.446890096795558,0.0,0.0,701.5816593682201,1301.3146312328,13506.351911200416,0.0816865630462026,1138.87271150802,394.085294038662,4.931249731471986,220.18232055730388,636.3848166568432,7.041586925863312
0,2079.4954228004444,1377.2730364608724,18.999034009997164,0.0,0.0,827.5115135001668,1316.8399445250477,8101.8343178832065,0.3151890947098455,1066.1273875918198,459.8458736920597,8.047854164315375,181.6779159802863,687.5545289197823,9.875411258665006
0,555.8044718268426,1183.691358903825,6.262604786133544,0.0,0.0,303.7059414536326,527.1934535973155,8423.285862873243,0.2968870868381544,367.5341462789544,196.9259641924735,3.115782300628032,211.06858909085767,493.8999807012089,3.605362471005271
0,1310.3872556553906,1429.729896712989,17.48061648552547,0.0,0.0,488.1038572411121,1078.235186631818,13983.82947701582,0.17192338744819,918.1531650030324,310.6667962768157,4.118338146326711,235.05790252809427,696.9238945112313,9.235186816873764
0,1878.987517974527,1493.730123852601,9.54153136905411,0.0,0.0,721.8868369494629,918.5264022071054,12268.606218282202,0.0749621666853887,535.5427971192655,255.27984007553115,3.753744774193613,163.1533888803705,502.1367291909019,3.516774354237908
0,2330.481953649293,1493.834719964036,14.996685001069803,0.0,0.0,827.4354067807498,1118.051049060579,17691.954186914038,0.3381599257206479,780.7891662587607,286.6917765503372,4.379983188605762,178.87184828602173,586.5711104543113,5.165924088033076
0,1177.999656162749,1447.6047898625047,10.505715884303935,0.0,0.0,452.24698018103777,960.339662588186,21536.351445772336,0.0373451335430115,461.91515206974697,170.7494975936552,2.222160295019889,213.61424562543647,534.7442102709051,3.6018015617421213
0,1038.6493352878394,1488.2689795400925,13.418796519462273,0.0,0.0,375.2263230526269,878.9572198102335,13540.19978332562,0.0309573558304898,664.9144513566201,227.12225203937268,2.643832635796689,234.59569913562595,631.4712417551438,6.869324770244998
0,2253.8569085622203,1409.6169988485576,12.969155153369517,0.0,0.0,852.4030215233058,1071.6773704094485,6991.231308604612,0.343171385135106,573.0570378428959,304.1297312509792,5.955096943074994,139.44736462280784,554.9761155101181,5.255945884538101
0,1895.244708352392,1271.65644781658,15.406994422574384,0.0,0.0,844.762608451959,1001.5317046751628,28405.41320048042,0.0505794477743376,454.5977034920119,208.7342527090497,4.514445361072265,179.86467699766936,565.9260448053283,3.748756263171684
0,842.9658976133265,889.8995649317012,6.182155783472031,0.0,0.0,943.3315929436352,371.8772151253335,1175.2061018205434,0.2919965301504852,238.7838626804821,648.4316574035328,21.15949267167544,167.17937795297348,497.66191295763394,4.147879828458672
0,796.7321688572088,940.9726079675796,7.165589679585635,0.0,0.0,707.9234345563713,514.7574527798358,8939.348518874558,0.5426588904389512,322.29555182959854,353.1612241872202,11.989948680344652,170.18704600777872,500.15234708720266,3.789724831420385
0,1254.572201690839,1127.5103228221174,14.562698867325375,0.0,0.0,866.6844533827995,896.3208209995372,30550.837911811934,0.2286289537848803,805.3178624226397,356.52245051450905,7.536483471133442,252.1302670558632,620.7499376594856,4.77763612399809
0,1178.035869717485,1257.631835450357,7.344784960133021,0.0,0.0,561.9906638798916,479.64416689781785,10602.410591758884,0.194207512473161,418.1963074117197,242.39941573629287,4.32088459296287,172.42369516052162,481.306966628004,3.198192759690128
0,2076.542835502971,1410.175038009329,12.656414390049653,0.0,0.0,787.0693890328085,1145.5673937975655,12907.005884052547,0.0038773486668507,565.0152575921996,268.77309875254514,4.690253342242656,154.47079086318422,547.7426097130301,4.51489708607192
0,1679.490631202183,1191.2765408729929,17.189265947127286,0.0,0.0,1032.998164206988,1185.561454144514,26457.63082224368,0.0545583794477794,474.7285274039137,299.10506842752545,7.608740736070988,181.7028752460601,603.8236628181253,4.735630470747908
0,1110.493282687862,1299.0274441680144,15.836259773279634,0.0,0.0,475.9287917629605,1017.1813327127968,23738.49436827108,0.3061095195061373,815.5344952185662,270.17867422624454,3.965159901632096,275.2371213241209,674.6965365094526,7.053506230202298
0,2632.765206292971,1482.0944658301855,21.46001177327456,0.0,0.0,956.1403675947552,1306.9767540114294,11358.135295423035,0.5306785687921999,540.0736634242477,270.4949423066319,6.041927044433902,132.70831782907314,629.7362011567191,7.283222617646035
0,1043.7777092197282,1188.0601088521898,15.43079088763174,0.0,0.0,587.4387884045942,949.5887038929312,25468.90630371616,0.1066544896813789,508.05971998949,234.7373534249852,4.875655643793261,218.7578208678017,621.8117779247699,5.280082595492979
0,2933.522488820023,1436.2891852490734,16.22661309529142,0.0,0.0,1079.0468987942393,1190.7355674209034,1511.5220398608476,0.0860481984086611,495.5052978450021,370.7968186661453,8.057550325498921,117.70059237010996,586.2159705640703,6.700153355565515
0,451.3524900529036,906.141784501746,6.0,0.0,0.0,-2737.657091442924,433.27908797436106,2079.9158840467626,0.3327436343356744,410.6937790980234,389.875850061214,10.171558910140549,196.511644555766,513.8891134996223,4.515352230491662
0,1052.3148500045645,1528.782154875688,9.91958046392404,0.0,0.0,394.5370274010687,856.3476596983389,22538.6987128603,0.3318535133364989,563.4963934617424,185.37489195495465,1.9606680559040768,267.0003614812998,554.2696438820007,3.98460429591294
0,2065.7088155291813,1497.2246032522226,13.00971060024925,0.0,0.0,742.9582507439911,1291.451706787028,17894.041999626745,0.5561799799398582,553.342361101819,210.31443000215447,3.62467475451718,162.60176572364952,540.3538788339478,4.098065253450432
0,2253.4393689380254,1509.9855241870323,11.848030373228807,0.0,0.0,816.8216779104572,1024.4500188277964,32383.93659930461,0.060447305026842,787.0712075372593,245.2104737592037,2.9079340757546177,255.49691627396328,546.2095766516262,3.114340807517495
0,1220.881543355992,1081.649964734978,9.089862239004008,0.0,0.0,726.8739379055311,591.0806398977221,20974.415618203413,0.2472554888229459,283.5060506542946,216.4362980307484,5.892153171310997,164.53460215730993,489.259994551072,2.8038419678309365
0,800.8123825769131,979.8556933729234,6.0,0.0,0.0,2223.276285734028,403.7358494922588,303.8430228797449,0.3876353624409858,296.54060392366847,375.79150481079256,10.709502336388631,164.8052920922902,487.233996698222,3.9723355118712886
0,1441.0524201281328,1386.403172648264,15.601979802912362,0.0,0.0,552.4898297743966,1255.0926544757006,34407.82061534525,0.5684322949029456,734.2569881555329,207.6540103206117,2.856730747686665,300.88545067089035,633.9146045148516,4.841691792136111
0,2041.5827127250327,1391.8496197216996,11.934528761147478,0.0,0.0,788.0347897519507,952.5497519141268,16581.639931628495,0.0035086054020729,876.4835348138768,340.59131684019354,4.939089640644212,198.0217267616526,567.6512352843956,4.715802005232923
0,1381.7220733083516,1294.8939894445484,14.157610772368097,0.0,0.0,582.5974394853896,1197.1116671694342,22891.86642707961,0.5998346059767755,724.064842174929,248.0466294076539,4.344699226935255,228.653676578909,612.3719081876972,5.487456431896853
0,1292.62151413466,948.6087810911124,10.624903519071712,0.0,0.0,4627.620450250106,842.9893376464111,11664.895579840517,0.2180567379086851,528.8289007250615,1294.8570475632498,43.15387792838144,177.91277636428566,573.490364938958,5.327076099623612
0,1392.6642166370616,1125.0872548084271,14.169838392742957,0.0,0.0,940.8263811776704,912.5264691432455,18150.27206858176,0.3027697111346239,746.8195392343458,447.42106245747897,10.7561450175733,199.56027438691245,618.5289292255695,6.003023358037159
0,1892.7273521194124,1151.6869367630038,8.829943621475563,0.0,0.0,979.67075895419,781.0057913551518,5423.618573098858,0.5027823703498624,559.198781445917,423.0896652284889,11.27540285528599,152.14047725327882,517.8673761841324,4.440013883845412
0,919.7645867156544,881.6042128314242,6.903483224429944,0.0,0.0,1168.287873331883,422.2721656719922,10560.669044828515,0.4490305945837659,332.4274595030621,648.664437792709,23.76530508998661,171.7351965736596,493.95470189820566,3.519309288178332
0,2034.0407984221456,1275.1675840754488,14.519357203637428,0.0,0.0,886.8992960015267,871.2653905029977,27229.647661046016,0.3451017825171392,377.4711826587069,187.62268082809825,4.508795832170652,160.7481140535334,537.9861910439109,3.332806909512107
0,1041.5213231181551,1488.453279292234,13.93473838320656,0.0,0.0,374.7214987137574,884.5810252212474,27950.31746854313,0.0566342356014351,417.1440596646655,131.79826504364894,1.647716732735672,242.07598666817543,588.6913420562415,4.2614274453030685
0,1304.9050889134776,1023.5206286100176,9.022902887117258,0.0,0.0,919.6342253148435,674.6220649187266,1119.0719963478598,0.228947768282141,468.6926507391888,593.3197560954247,16.447586526063347,163.08448576191546,554.6821774164214,5.7345468547020495
0,1151.7818409260306,929.15036987418,9.123004674891533,0.0,0.0,1606.4725444003432,579.5823733663259,16972.071194693697,0.4476177197196782,409.0849553766353,663.7545806814221,24.3002978207282,173.34578620124512,521.6456397769165,3.707731404884568
0,972.6295195607012,1114.0203052552038,6.0,0.0,0.0,583.0967086225961,423.6687428358893,6425.151118733169,0.326024964439836,230.52980961808805,243.169280093934,6.157457005655646,153.6985310939148,452.7810243584266,2.875828354300733
0,1814.0757495402315,1507.7012699826828,12.906360490913006,0.0,0.0,649.6901771090647,1028.940063640149,10172.197470073805,0.001645123230661,789.8225447650558,310.3391922892445,4.153148586711038,183.9259064515581,587.5487177784031,5.84891070930692
0,2512.68869903472,1384.2841446647258,13.268354194377046,0.0,0.0,964.0449361374712,1135.9179182564844,3479.04392603465,0.2437126086172212,929.8549385928976,469.03630020284913,8.278168010460254,153.79792049039716,589.791288147659,6.651566045123529
0,1149.5273840981556,1298.484589953849,13.543876051757437,0.0,0.0,480.48197104634016,801.2659885392475,24035.97488787065,0.0527497199499315,431.268377115253,169.89509845524822,2.937612316395714,204.24845283271185,577.7393169944651,4.339890382318113
0,1582.7138664676188,948.5515751294917,8.250036592418176,0.0,0.0,1509.3820447462815,636.2885615907733,1536.9739292902148,0.4343889417038958,351.81220205063846,905.763210694897,31.73499195976188,158.664271160522,536.7478410336179,5.232468338899589
0,580.8492077604593,888.4212276628392,6.323990937917438,0.0,0.0,670.8852226680895,408.9733495509,7704.766359069245,0.4023766806395865,227.4889515478348,380.98900304494856,12.854685804236956,172.55577563023493,487.46520107105545,3.534194395590749
0,1763.8812864026518,1315.785736002773,9.344765938111632,0.0,0.0,748.5912941988095,844.5700213642122,23057.07394298904,0.3980623809996261,794.909606018541,294.58667378276016,4.363335536578868,224.65662369487444,521.8375450220375,3.307764432095971
0,1752.2210415611044,1427.429057536188,18.008972129792927,0.0,0.0,654.6542150767999,1195.371974631614,11385.936862678727,0.0682019928254538,856.826238204092,335.4208303828664,5.193553160383665,188.6399415620678,666.9634537260054,8.425094310451717
0,1377.314634653441,1415.1945921519,13.014869186533906,0.0,0.0,519.8125959342676,769.3818522871561,34605.451133732,0.2894783242730691,562.5673490163559,168.38294110569294,2.1572048813848945,277.8056694097598,576.1864546235366,3.5253993306337503
0,1290.5299374979677,1534.1082953155196,13.598109712531866,0.0,0.0,452.8278608003939,1051.5311594851992,16318.703979495169,0.2196546227964738,643.2838023443455,217.6193789675752,2.6305267798697494,219.06921688624243,607.7676686299138,5.854600561598137
0,778.8003452237307,1425.3361769882758,9.917655026664114,0.0,0.0,306.8516139826349,711.337979192881,23823.407056648644,0.2429497406313596,334.7922522640798,119.0223274937968,1.5071500206658677,232.8801814488272,530.8169216745061,3.396804986061516
0,1062.4511244471937,1446.1104822286652,12.118672051287271,0.0,0.0,397.984844140526,856.6495762132181,29904.29123380405,0.1494454139241237,535.9043821191746,164.21643540740985,1.875268108736924,288.4195011756903,586.0336915514138,4.053985823511894
0,881.6255733334763,1396.77212878497,11.719702991121276,0.0,0.0,341.45866741729435,791.969507151174,4461.243991038788,0.4625499732668903,588.4080753105775,229.4443017392891,3.263374506648593,199.08285047544973,607.3112977299332,7.271941223315186
0,868.0963338567185,1065.8630082300374,7.305194973843337,0.0,0.0,524.8939740890848,531.3063392032507,17084.779301844246,0.1963815311944511,507.8363837825366,274.24001317217187,5.476370356005778,212.00545060722968,503.6896590959087,3.276585363447314
0,1216.723422619485,1417.3098912522073,6.512491789440425,0.0,0.0,555.466391488146,618.7730078437573,5671.96529840928,0.3335554766740105,256.0484744372207,190.7173680820197,3.5667708576428216,142.41352061877708,443.6438337073191,2.73935322878159
0,1186.5191253148814,1190.3846237833332,10.540518524641504,0.0,0.0,576.1619714643914,863.788721470979,33897.34933959863,0.5082184881804488,763.2723574859613,248.24726357480648,3.815266558305927,311.1948079746544,570.2261411131054,3.5299538480474326
0,1272.979889818846,1399.5351436739245,15.477670045506002,0.0,0.0,482.86863733632,1052.0928591416678,19517.3062674017,0.4180879401183063,903.34652292901,284.1418204871053,3.7312825689426936,261.9319220311299,668.4645170695791,7.479926970610907
0,2289.206951419288,1457.6681448414038,11.31034991208026,0.0,0.0,859.6165608543351,1014.4535274890756,12154.131299907653,0.3724917967622746,607.7815086094331,279.380821907441,4.829700771316184,152.0869050340087,524.1838121393865,4.065191227356731
0,1917.9700750770985,1373.5340595423936,16.790176857664218,0.0,0.0,748.6103117835025,1309.497397452113,32967.00243710716,0.569877710614648,865.037723665455,255.9361119050568,3.9573086473275545,266.56853297634126,633.3663537478578,4.974790725496363
0,2233.012048795385,1477.035748431415,14.703418582076711,0.0,0.0,802.27799114736,977.8688124006712,12783.138087048132,0.2314922472035405,513.1602891615107,240.74046768894968,4.35303271478767,142.79239035108816,560.5635068402183,4.878551853680809
0,1076.4701904917715,1393.588164027224,10.85120133318845,0.0,0.0,422.3574233418669,824.2094689671453,26546.21263513061,0.1344069691185477,545.4076273924073,180.12484932416564,2.201387293588587,263.7571319523961,562.4812671959243,3.8234291521477446
0,1662.1157677538931,1202.2158818586945,17.794572643540217,0.0,0.0,1011.2394617135308,1154.491406944884,17023.39074275182,0.4653197862559161,650.3407478173411,410.5094824586256,10.550797294327698,180.2443251068631,646.4890089140285,7.098831703475008
0,2317.46929278079,1380.744645552236,13.045484148872392,0.0,0.0,892.6472130075271,1127.4044589751836,27841.197559576467,0.3926862188242575,468.4061230426239,186.5017125300827,3.636477499982972,168.2084122096582,517.2135715081696,2.936382779399976
0,1169.3425049515722,1181.4064844608563,6.103531365545648,0.0,0.0,646.2799452357008,569.4938725806594,644.8656132387491,0.3071512101477013,385.0744575750343,340.2900617798462,7.312947830407497,157.8527980407086,471.4842083485929,3.558887638247268
0,1544.5440423379205,1459.9097765374936,12.710920023111054,0.0,0.0,569.4209085685535,770.3317038668196,3763.463668595943,0.2825481395870146,431.627260565478,226.8675483464357,4.020883615912035,139.53122701043424,558.9296105081696,5.6387750082671255
0,1518.1490511835243,1520.472725624823,8.377393837178634,0.0,0.0,601.19653587847,816.3764544806296,27.26150175554642,0.4973914669650598,404.2199738165433,236.7690039855393,4.231989925979401,137.744470369982,491.8227163684723,4.141399398230974
0,672.41385331186,935.5022943570063,6.91994939993881,0.0,0.0,-3476.77691476834,665.5929924163243,571.3912340986296,0.4558772009136099,444.7234308675846,465.3098679802901,13.641615955780036,180.9678113714356,529.7808406979655,5.118750539308687
0,885.55976653233,878.2901641895903,7.961552270080946,0.0,0.0,1973.963250480973,520.625561824557,3630.733560881616,0.4164513976639366,233.49901937803097,1362.5932416810435,50.91276139030364,173.24959763794504,544.0010188024798,5.261163221172138
0,830.5441863240876,1389.5444433957105,7.742803788580706,0.0,0.0,357.7693544117641,586.946140462507,28327.36512935775,0.5292216273310402,434.16809523390833,146.4498980692133,1.728485066059672,284.2211315457689,501.807786565582,2.6934037852253727
0,1816.47774978758,1445.21876989537,14.120350676006664,0.0,0.0,667.821529382238,935.2183131353452,15474.340244214169,0.2654487020654545,633.3269760357452,249.78066994050408,3.9416270752575833,175.5957329501004,581.4048107943235,5.207982904564623
0,417.3064666436615,1031.921735954219,6.0,0.0,0.0,280.6491394016608,364.06760778959233,11470.724997664798,0.3750832181973398,159.98739021833498,128.7750519678098,3.2346016069314643,176.26606904570906,461.6959936965576,2.8126527659137333
0,840.5001388511452,892.106553682799,7.975084355369511,0.0,0.0,1393.7100736232576,502.5972654812287,3548.9245889710323,0.356374041026854,299.16617609694873,980.1784902333796,34.23696972310957,173.78588872304718,543.9550236820813,5.2415594695329295
0,1534.5173438235888,1173.6785587560184,9.23043668074558,0.0,0.0,765.4384765108143,802.8417561798742,1218.7354532341728,0.1377045888435012,652.5154261974056,464.3393054399949,9.695802668364871,164.46549011582275,550.0050891042322,5.561004579230167
0,1731.4770243094013,1453.8373372945853,14.895515041525536,0.0,0.0,631.3603661119605,1276.8467349293137,28465.015847952363,0.1926071543475005,1144.8349566436027,332.14212339794784,3.6321814546880056,321.86240795211864,660.9342793279104,6.012082254708344
0,1695.9730593107108,1071.678076378443,9.363736544928246,0.0,0.0,1042.8537469465234,867.0579972912352,1816.496434336354,0.0534248223817263,609.2653450969431,639.7115751293514,16.206235949058325,161.83085427333668,555.0624595402078,5.653017676595506
0,2142.0781220198987,1450.3916370378056,20.05597306311333,0.0,0.0,793.9733537304934,1263.0585031145206,21469.032499589448,0.004706126025822,686.780983059673,260.9116332758153,4.404065309155161,183.1631729204955,643.2336415043327,6.30135883277112
0,1504.86042136112,1443.6118538924509,17.961367703936336,0.0,0.0,561.324378388547,1087.7718134432462,33052.481250418634,0.3909829223940587,910.8413987557204,253.8499197056504,3.058975504194053,330.58051239633465,691.7786149003208,6.380243432192615
0,1720.6250115910295,1537.9650179824407,18.714278416869508,0.0,0.0,590.3501706474724,1248.5660846194528,4214.4971721735465,0.4930120667704152,943.2324630706694,341.9511347561645,4.982415151199106,178.7248591814114,684.6509645827267,10.554340882298538
0,851.8927235562139,1106.7992144808052,6.0,0.0,0.0,515.2426957054845,460.8681244314494,10682.392300635116,0.1086371010489306,363.16365560508143,257.8920509311826,5.187027693010138,184.38435108961048,465.5588268671884,2.8840886363469345
0,1487.5162759560844,1156.6009705460606,9.261396925188238,0.0,0.0,762.789688811103,719.5145114664865,21769.258593926712,0.1511481107578335,291.6439399307173,199.2075118882979,4.96498913809395,158.29466723528975,479.7678603279513,2.594690528637342
0,1240.6720899175357,1453.5643832715073,10.556594796097777,0.0,0.0,474.33236930493945,662.753134001621,2101.2909241568746,0.0923380918361238,551.4113073015745,264.03436199580733,3.757643844810192,167.7757660205717,559.7796991265952,5.775865782067275
0,1499.713168555715,1258.4913529324729,8.740623386680932,0.0,0.0,678.9909588050803,607.8672582412964,17393.245032049424,0.5065120491291625,592.427497524202,258.47117363793865,4.827794996522028,189.3809714534671,505.563928346305,3.3683828545853003
0,1855.841759535121,1233.136749286904,12.07127949943422,0.0,0.0,844.9647140181045,846.4762632095924,17976.38313943261,0.5114266898663107,836.9788237599964,352.48783353165726,7.089399970999087,196.3625695310643,573.5984858392875,4.878042706878539
0,862.6948530051534,890.1578867255776,6.0,0.0,0.0,766.5929520866484,498.1270650036182,26637.925948105607,0.5795306867678272,434.0966469762961,310.3564282128411,10.187211072495009,197.6398706168765,440.4160599346936,1.8933273364224408
0,1748.268553787576,1535.2318424435307,10.965648970081403,0.0,0.0,636.1409601762167,705.1004865399514,28179.69086641513,0.470258978694743,610.3738258414869,195.2090547484027,2.438687077977144,233.7845936088092,530.0016998003379,3.1624475844642914
0,443.495354461242,1059.5574432268097,6.0,0.0,0.0,285.8480434421861,395.05761086520215,14655.684669042545,0.3784088462695,249.2001904857869,146.44889089814475,3.038711562069336,204.3771405211136,471.6619028779644,2.839481401119434
0,1535.4044370679926,1465.3244713540744,8.679876930638546,0.0,0.0,614.5678679756579,763.9561989899422,24889.533373907685,0.2266048341156926,467.92215633376514,183.229620484609,2.438549124992444,206.12167974978257,481.3190968175377,2.4794230975819977
0,1017.8646687669832,1437.6791474486122,14.10743333680776,0.0,0.0,377.1748921833909,939.3644612576358,1400.115724626211,0.3666235381582065,886.5417520019416,325.170943685536,4.1297087952398925,216.21427850218487,675.1046920146848,10.45814460008225
0,864.3200879430328,1103.8234504926077,6.455949747782627,0.0,0.0,510.4076432169864,523.5561999028403,5694.222003680368,0.4030959185801446,466.8086856041479,304.39537591888825,6.448057023869583,185.05902010655257,494.1636337331912,3.806076283829945
0,1004.62963060685,897.0967371175841,8.332151520798663,0.0,0.0,1771.87478175442,706.4090855379729,6566.078576956762,0.3582350975044753,552.0127706659301,1196.680425692967,40.74498697760665,180.29027030953137,548.7416104269322,5.124161309948867
0,398.1316332459967,876.9772599634425,6.0,0.0,0.0,487.8334237792197,366.03293441437177,9617.471933072542,0.2795484151395537,285.6353669459565,321.79140199049647,9.321616461591184,192.2082281624957,489.7114774514431,3.441544859502189
0,873.9828165867948,1466.2857283667822,12.545913642265644,0.0,0.0,322.6986923545612,828.6258838488039,8604.851612765191,0.1825144026914165,559.3890871492115,206.50992901028084,2.546823568749347,214.1460635855285,618.1039402586083,7.028377369449217
0,2165.85937893294,1376.0048900117868,13.64992306970674,0.0,0.0,835.3792718689349,925.497113025602,19293.05528869873,0.5959382548809729,884.0758329255593,311.8902064254766,5.393659907340123,195.6967652831925,583.6427364964633,5.067210033241397
0,2086.095971002464,1388.76154656566,14.784953889185566,0.0,0.0,795.631771577664,1254.3874604489524,30954.829625483584,0.3743150262112314,596.8753721895192,202.404618037355,3.4054832059251945,206.7926667985231,564.7573133012737,3.5940331392110973
0,710.1568005165943,1037.7832514138918,6.0,0.0,0.0,4251.336911064624,451.0966473239818,14330.7852399398,0.2171197996786005,261.6430536458719,204.98645443833448,4.831999716037925,180.08430428283657,455.6203140348461,2.5487261433147577
0,3153.9500436612943,1383.9541524909796,20.22325613533033,0.0,0.0,1264.1885923091686,1347.056443320118,27820.320381258105,0.2149583947443137,852.5100060014827,334.4719640684251,6.463199788994214,187.36205935897533,626.9437062139642,5.192334032311189
0,1229.3162850146025,1444.2326230994472,14.342383713667816,0.0,0.0,452.65564951277895,1220.4590576099313,29438.69850122727,0.1481007581359747,883.5233124073721,254.65282390240847,2.6485662050942844,348.01064615626046,664.4670673901978,5.984095164535492
0,1532.5281325514788,1303.9429524188567,10.735871381436244,0.0,0.0,640.8745854791844,656.2685974625354,14764.59117536832,0.5760824985700255,478.1231454274423,215.02294396317825,4.543505206214126,164.4098617026531,527.0860614729067,4.029242101599522
0,458.5438814816935,934.2655786428368,6.0,0.0,0.0,396.38517636004366,363.67658980234233,10761.966335170377,0.1285698877264197,249.86727413976607,234.19349808605827,6.00868572637603,188.64542761996748,479.0728661317557,3.1400544483253823
0,1984.2618962381148,1233.943960770356,12.174309764566855,0.0,0.0,902.8079121956652,1104.975433161389,30930.70843928989,0.5271196093735758,987.4740609321642,332.2729072359281,5.724501803734071,257.8117425791256,574.9063570284118,3.849020318181761
0,2410.392576313493,1472.6822393626326,16.50806368918465,0.0,0.0,864.623949091298,1112.058084423471,19603.83378486956,0.1271302033103359,1104.4398455292817,372.12329959789486,5.1223533159662304,213.56263586956496,636.694989144775,6.332601397530527
0,1674.898075453784,1015.6850760767578,11.797760183376305,0.0,0.0,1717.980939816799,970.5266075173612,867.3691142088492,0.065018257044777,393.13422095975807,1202.08781358047,36.24914386215052,164.45743208713648,612.8966250468471,7.748055088070423
0,1273.5163324011671,1332.651867405467,13.059073143690544,0.0,0.0,511.56716717091786,942.3202748562296,20680.01267597156,0.0121523475720539,556.1478815203088,211.25696655518152,3.3018012013724705,209.01197672820047,584.8700696600988,4.792793851261689
0,1005.7055337055608,1077.746348134333,9.022554828957896,0.0,0.0,604.0745777965499,563.8691584431189,11765.874944520285,0.5758361927898137,514.6904278608843,297.53767171185785,7.698077615508416,185.01524871602584,538.1884434213118,4.520555402324655
0,1959.316078401611,1312.9638230090409,10.075060100216511,0.0,0.0,820.4067718817687,823.7918816866203,10925.601951135535,0.3286598725181789,680.6528310816954,334.8159944432288,6.129398563316252,166.28209922087157,528.5149002423668,4.243144948375605
0,1264.34563782368,1327.9545692201068,16.840876119307723,0.0,0.0,524.8767974183663,1115.854821722326,34911.43428319565,0.5197638717760752,487.5117362542259,154.48633138199725,2.668296790634415,251.22819925343848,616.5632620123446,4.381495659579763
0,2203.8628143521696,1486.0971351413864,14.443869504495416,0.0,0.0,788.5416490673255,1136.444393739056,32539.76990033974,0.3164853763304043,1065.739527205955,304.14752237626027,3.5073806765112354,299.1696759874752,618.3258628898428,4.559226442219429
0,2637.672529273089,1376.7726105353886,11.873226776255828,0.0,0.0,1027.7925111163113,1179.4155139016898,15081.76402860024,0.0282339464388721,919.429192065349,396.3563649376407,6.40529054003508,175.9788686777021,551.903960635487,4.448449577451799
0,1502.942252850181,1527.532359843548,9.304649666870008,0.0,0.0,573.4027993444055,613.8418272872436,30990.812912407448,0.5024568441790082,488.3136632696716,159.82385756564585,1.9669106990598344,242.55266995626408,495.2719211303318,2.4489603347484
0,912.048715231734,1529.0270888052935,12.689373780127603,0.0,0.0,324.82087512072434,877.4734321000027,32787.69279842907,0.5362076645914033,576.5043840783806,157.69004464170848,1.5163310266725487,368.767174617206,624.6653329075432,4.769626964164814
0,589.0660419545466,991.3367374984484,7.156873291580722,0.0,0.0,427.0350547938595,438.0342982738121,17137.02955877393,0.0085853048420679,233.63362776112444,185.91240298878725,4.742107898881848,183.6966473026212,482.3684405799435,2.8632898006017578
0,1801.8018171244623,1429.756942763327,7.79577585812772,0.0,0.0,758.9054714348305,736.8499382164808,3746.140233780364,0.5231072594139715,677.237536251108,346.2691725543895,5.761854281200406,161.81541942983134,495.2752669569614,3.997902408471189
0,1035.464581873457,1470.265321854902,10.342907235551667,0.0,0.0,394.8560117044671,1010.6455886212495,1309.0417344243072,0.1848188095582151,915.9737394973328,352.58841059118447,3.838968247045824,228.913109351103,613.837158871114,7.754561114056513
0,1397.6459766292935,1294.7463663055823,9.216161092824752,0.0,0.0,605.2754516230588,566.2314512583482,11234.711801110952,0.3603783350165024,255.37756231880653,173.77968670944185,4.04717699771838,136.66598178887642,482.75928291251336,3.221493093805737
0,2414.4285111199724,1532.517427180011,14.36499139582114,0.0,0.0,840.3162539819549,1250.9254417202635,2498.488272499008,0.0654802433833803,818.782606123946,383.7550107639738,5.8613295206665885,147.20770925417588,593.832868935293,6.857766612074902
0,1951.5398050222807,1239.8384474296558,13.25013420043954,0.0,0.0,890.1791613950821,931.3926171302016,19444.33509874771,0.581648281173956,408.1236654057028,226.48989066027872,6.191539268467774,151.47279760632298,540.321136807231,3.9956667335138407
0,1522.10866951164,1523.1460176136238,9.901809894339646,0.0,0.0,571.5716158559277,909.6373199009132,28111.04277468392,0.0169403669536957,581.6967792514644,195.42359618580653,2.2001519238246074,250.6977129164833,523.3932342219155,2.981123005741872
0,1870.500245225316,1422.6932273307257,18.104736579821203,0.0,0.0,702.0751308505555,1222.3357604575492,25799.24113804283,0.4148638325510079,1216.9982011962252,360.4050847806852,4.729644592888596,283.77725715144885,695.4024131951201,7.499949925939082
0,2191.0838539179786,1422.9416716321316,19.48895462393344,0.0,0.0,830.8391066883896,1335.082784671722,27911.46356531914,0.1012122573107731,907.0905205737796,296.3560100705659,4.508346153618645,231.49339402724948,660.1752845908875,6.040623395247915
0,1778.124288546776,1430.203511027256,20.585774395403902,0.0,0.0,677.2908524659294,1339.2438899330905,16530.257055930007,0.1034762610407407,628.4065850334947,259.5796597632619,4.545085152338085,176.4348695562043,663.0621513781134,7.569096501421858
0,2145.7312431431924,1386.7060099222194,15.170714050845374,0.0,0.0,819.9314572780802,1267.922220786092,14290.251174271723,0.14537137820343,1049.317437595594,400.9819830212005,6.138541229798973,198.0061303987944,628.3676474758786,6.693917486799172
0,3092.0351540176694,1503.6814592513624,15.763759633826734,0.0,0.0,1086.9061917357894,1286.3828436446256,19955.663956619264,0.2337647575515939,945.0695431581776,344.6722921034738,5.267904619022998,178.1828782511696,587.4989091493522,4.950845031029059
